wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 03:33:54, flip : NONE, rotate : NONE, batch : 1/2820, Run Time : 15.72
INFO:root:2019-05-05 03:33:55, flip : NONE, rotate : NONE, batch : 2/2820, Run Time : 0.28
INFO:root:2019-05-05 03:33:55, flip : NONE, rotate : NONE, batch : 3/2820, Run Time : 0.22
INFO:root:2019-05-05 03:33:55, flip : NONE, rotate : NONE, batch : 4/2820, Run Time : 0.17
INFO:root:2019-05-05 03:33:55, flip : NONE, rotate : NONE, batch : 5/2820, Run Time : 0.35
INFO:root:2019-05-05 03:33:56, flip : NONE, rotate : NONE, batch : 6/2820, Run Time : 1.16
INFO:root:2019-05-05 03:33:57, flip : NONE, rotate : NONE, batch : 7/2820, Run Time : 0.32
INFO:root:2019-05-05 03:33:57, flip : NONE, rotate : NONE, batch : 8/2820, Run Time : 0.37
INFO:root:2019-05-05 03:33:57, flip : NONE, rotate : NONE, batch : 9/2820, Run Time : 0.37
INFO:root:2019-05-05 03:34:02, flip : NONE, rotate : NONE, batch : 10/2820, Run Time : 4.21
INFO:root:2019-05-05 03:34:02, flip : NONE, rotate : NONE, batch : 11/2820, Run Time : 0.40
INFO:root:2019-05-05 03:34:03, flip : NONE, rotate : NONE, batch : 12/2820, Run Time : 0.42
INFO:root:2019-05-05 03:34:03, flip : NONE, rotate : NONE, batch : 13/2820, Run Time : 0.40
INFO:root:2019-05-05 03:34:04, flip : NONE, rotate : NONE, batch : 14/2820, Run Time : 0.69
INFO:root:2019-05-05 03:34:04, flip : NONE, rotate : NONE, batch : 15/2820, Run Time : 0.37
INFO:root:2019-05-05 03:34:04, flip : NONE, rotate : NONE, batch : 16/2820, Run Time : 0.37
INFO:root:2019-05-05 03:34:05, flip : NONE, rotate : NONE, batch : 17/2820, Run Time : 0.45
INFO:root:2019-05-05 03:34:05, flip : NONE, rotate : NONE, batch : 18/2820, Run Time : 0.39
INFO:root:2019-05-05 03:34:10, flip : NONE, rotate : NONE, batch : 19/2820, Run Time : 5.03
INFO:root:2019-05-05 03:34:11, flip : NONE, rotate : NONE, batch : 20/2820, Run Time : 0.53
INFO:root:2019-05-05 03:34:11, flip : NONE, rotate : NONE, batch : 21/2820, Run Time : 0.37
INFO:root:2019-05-05 03:34:12, flip : NONE, rotate : NONE, batch : 22/2820, Run Time : 0.52
INFO:root:2019-05-05 03:34:12, flip : NONE, rotate : NONE, batch : 23/2820, Run Time : 0.33
INFO:root:2019-05-05 03:34:12, flip : NONE, rotate : NONE, batch : 24/2820, Run Time : 0.47
INFO:root:2019-05-05 03:34:13, flip : NONE, rotate : NONE, batch : 25/2820, Run Time : 0.36
INFO:root:2019-05-05 03:34:13, flip : NONE, rotate : NONE, batch : 26/2820, Run Time : 0.38
INFO:root:2019-05-05 03:34:14, flip : NONE, rotate : NONE, batch : 27/2820, Run Time : 0.79
INFO:root:2019-05-05 03:34:14, flip : NONE, rotate : NONE, batch : 28/2820, Run Time : 0.36
