wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:00:26, flip : NONE, rotate : NONE, batch : 1/2549, Run Time : 29.48
INFO:root:2019-05-05 02:00:26, flip : NONE, rotate : NONE, batch : 2/2549, Run Time : 0.53
INFO:root:2019-05-05 02:00:27, flip : NONE, rotate : NONE, batch : 3/2549, Run Time : 0.21
INFO:root:2019-05-05 02:00:27, flip : NONE, rotate : NONE, batch : 4/2549, Run Time : 0.29
INFO:root:2019-05-05 02:00:33, flip : NONE, rotate : NONE, batch : 5/2549, Run Time : 6.18
INFO:root:2019-05-05 02:00:34, flip : NONE, rotate : NONE, batch : 6/2549, Run Time : 1.02
INFO:root:2019-05-05 02:00:41, flip : NONE, rotate : NONE, batch : 7/2549, Run Time : 7.10
INFO:root:2019-05-05 02:00:41, flip : NONE, rotate : NONE, batch : 8/2549, Run Time : 0.21
INFO:root:2019-05-05 02:00:42, flip : NONE, rotate : NONE, batch : 9/2549, Run Time : 0.26
INFO:root:2019-05-05 02:00:43, flip : NONE, rotate : NONE, batch : 10/2549, Run Time : 0.79
INFO:root:2019-05-05 02:00:49, flip : NONE, rotate : NONE, batch : 11/2549, Run Time : 6.15
INFO:root:2019-05-05 02:00:50, flip : NONE, rotate : NONE, batch : 12/2549, Run Time : 1.66
INFO:root:2019-05-05 02:00:51, flip : NONE, rotate : NONE, batch : 13/2549, Run Time : 0.21
INFO:root:2019-05-05 02:00:51, flip : NONE, rotate : NONE, batch : 14/2549, Run Time : 0.25
INFO:root:2019-05-05 02:00:51, flip : NONE, rotate : NONE, batch : 15/2549, Run Time : 0.30
INFO:root:2019-05-05 02:00:51, flip : NONE, rotate : NONE, batch : 16/2549, Run Time : 0.32
INFO:root:2019-05-05 02:00:58, flip : NONE, rotate : NONE, batch : 17/2549, Run Time : 7.05
INFO:root:2019-05-05 02:00:59, flip : NONE, rotate : NONE, batch : 18/2549, Run Time : 0.45
INFO:root:2019-05-05 02:01:04, flip : NONE, rotate : NONE, batch : 19/2549, Run Time : 4.57
INFO:root:2019-05-05 02:01:04, flip : NONE, rotate : NONE, batch : 20/2549, Run Time : 0.23
INFO:root:2019-05-05 02:01:04, flip : NONE, rotate : NONE, batch : 21/2549, Run Time : 0.25
INFO:root:2019-05-05 02:01:04, flip : NONE, rotate : NONE, batch : 22/2549, Run Time : 0.31
INFO:root:2019-05-05 02:01:05, flip : NONE, rotate : NONE, batch : 23/2549, Run Time : 1.17
INFO:root:2019-05-05 02:01:07, flip : NONE, rotate : NONE, batch : 24/2549, Run Time : 1.18
INFO:root:2019-05-05 02:01:07, flip : NONE, rotate : NONE, batch : 25/2549, Run Time : 0.30
INFO:root:2019-05-05 02:01:08, flip : NONE, rotate : NONE, batch : 26/2549, Run Time : 1.50
INFO:root:2019-05-05 02:01:15, flip : NONE, rotate : NONE, batch : 27/2549, Run Time : 6.55
INFO:root:2019-05-05 02:01:15, flip : NONE, rotate : NONE, batch : 28/2549, Run Time : 0.21
INFO:root:2019-05-05 02:01:15, flip : NONE, rotate : NONE, batch : 29/2549, Run Time : 0.14
INFO:root:2019-05-05 02:01:16, flip : NONE, rotate : NONE, batch : 30/2549, Run Time : 0.26
INFO:root:2019-05-05 02:01:16, flip : NONE, rotate : NONE, batch : 31/2549, Run Time : 0.32
INFO:root:2019-05-05 02:01:16, flip : NONE, rotate : NONE, batch : 32/2549, Run Time : 0.39
INFO:root:2019-05-05 02:01:24, flip : NONE, rotate : NONE, batch : 33/2549, Run Time : 7.99
INFO:root:2019-05-05 02:01:25, flip : NONE, rotate : NONE, batch : 34/2549, Run Time : 0.32
INFO:root:2019-05-05 02:01:25, flip : NONE, rotate : NONE, batch : 35/2549, Run Time : 0.26
INFO:root:2019-05-05 02:01:25, flip : NONE, rotate : NONE, batch : 36/2549, Run Time : 0.27
INFO:root:2019-05-05 02:01:32, flip : NONE, rotate : NONE, batch : 37/2549, Run Time : 7.30
INFO:root:2019-05-05 02:01:33, flip : NONE, rotate : NONE, batch : 38/2549, Run Time : 0.56
INFO:root:2019-05-05 02:01:33, flip : NONE, rotate : NONE, batch : 39/2549, Run Time : 0.24
INFO:root:2019-05-05 02:01:41, flip : NONE, rotate : NONE, batch : 40/2549, Run Time : 7.39
INFO:root:2019-05-05 02:01:41, flip : NONE, rotate : NONE, batch : 41/2549, Run Time : 0.28
INFO:root:2019-05-05 02:01:41, flip : NONE, rotate : NONE, batch : 42/2549, Run Time : 0.24
INFO:root:2019-05-05 02:01:42, flip : NONE, rotate : NONE, batch : 43/2549, Run Time : 0.54
INFO:root:2019-05-05 02:01:50, flip : NONE, rotate : NONE, batch : 44/2549, Run Time : 8.17
INFO:root:2019-05-05 02:01:50, flip : NONE, rotate : NONE, batch : 45/2549, Run Time : 0.26
INFO:root:2019-05-05 02:01:51, flip : NONE, rotate : NONE, batch : 46/2549, Run Time : 0.69
INFO:root:2019-05-05 02:01:51, flip : NONE, rotate : NONE, batch : 47/2549, Run Time : 0.23
INFO:root:2019-05-05 02:01:51, flip : NONE, rotate : NONE, batch : 48/2549, Run Time : 0.32
INFO:root:2019-05-05 02:01:52, flip : NONE, rotate : NONE, batch : 49/2549, Run Time : 0.79
INFO:root:2019-05-05 02:01:59, flip : NONE, rotate : NONE, batch : 50/2549, Run Time : 6.35
INFO:root:2019-05-05 02:01:59, flip : NONE, rotate : NONE, batch : 51/2549, Run Time : 0.43
