wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:04:52, flip : NONE, rotate : NONE, batch : 1/428, Run Time : 8.16
INFO:root:2019-05-05 02:04:52, flip : NONE, rotate : NONE, batch : 2/428, Run Time : 0.17
INFO:root:2019-05-05 02:04:52, flip : NONE, rotate : NONE, batch : 3/428, Run Time : 0.22
INFO:root:2019-05-05 02:04:52, flip : NONE, rotate : NONE, batch : 4/428, Run Time : 0.22
INFO:root:2019-05-05 02:04:53, flip : NONE, rotate : NONE, batch : 5/428, Run Time : 0.26
INFO:root:2019-05-05 02:04:53, flip : NONE, rotate : NONE, batch : 6/428, Run Time : 0.30
INFO:root:2019-05-05 02:04:53, flip : NONE, rotate : NONE, batch : 7/428, Run Time : 0.25
INFO:root:2019-05-05 02:04:54, flip : NONE, rotate : NONE, batch : 8/428, Run Time : 0.36
INFO:root:2019-05-05 02:04:54, flip : NONE, rotate : NONE, batch : 9/428, Run Time : 0.43
INFO:root:2019-05-05 02:04:54, flip : NONE, rotate : NONE, batch : 10/428, Run Time : 0.37
INFO:root:2019-05-05 02:04:55, flip : NONE, rotate : NONE, batch : 11/428, Run Time : 0.29
INFO:root:2019-05-05 02:04:55, flip : NONE, rotate : NONE, batch : 12/428, Run Time : 0.13
INFO:root:2019-05-05 02:04:55, flip : NONE, rotate : NONE, batch : 13/428, Run Time : 0.15
INFO:root:2019-05-05 02:04:58, flip : NONE, rotate : NONE, batch : 14/428, Run Time : 3.07
INFO:root:2019-05-05 02:04:58, flip : NONE, rotate : NONE, batch : 15/428, Run Time : 0.25
INFO:root:2019-05-05 02:04:59, flip : NONE, rotate : NONE, batch : 16/428, Run Time : 0.21
INFO:root:2019-05-05 02:04:59, flip : NONE, rotate : NONE, batch : 17/428, Run Time : 0.15
INFO:root:2019-05-05 02:05:01, flip : NONE, rotate : NONE, batch : 18/428, Run Time : 2.36
INFO:root:2019-05-05 02:05:02, flip : NONE, rotate : NONE, batch : 19/428, Run Time : 1.26
INFO:root:2019-05-05 02:05:03, flip : NONE, rotate : NONE, batch : 20/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:03, flip : NONE, rotate : NONE, batch : 21/428, Run Time : 0.40
INFO:root:2019-05-05 02:05:03, flip : NONE, rotate : NONE, batch : 22/428, Run Time : 0.37
INFO:root:2019-05-05 02:05:04, flip : NONE, rotate : NONE, batch : 23/428, Run Time : 0.40
INFO:root:2019-05-05 02:05:06, flip : NONE, rotate : NONE, batch : 24/428, Run Time : 2.13
INFO:root:2019-05-05 02:05:06, flip : NONE, rotate : NONE, batch : 25/428, Run Time : 0.45
INFO:root:2019-05-05 02:05:07, flip : NONE, rotate : NONE, batch : 26/428, Run Time : 1.00
INFO:root:2019-05-05 02:05:08, flip : NONE, rotate : NONE, batch : 27/428, Run Time : 0.42
INFO:root:2019-05-05 02:05:08, flip : NONE, rotate : NONE, batch : 28/428, Run Time : 0.45
INFO:root:2019-05-05 02:05:11, flip : NONE, rotate : NONE, batch : 29/428, Run Time : 2.52
INFO:root:2019-05-05 02:05:11, flip : NONE, rotate : NONE, batch : 30/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:12, flip : NONE, rotate : NONE, batch : 31/428, Run Time : 0.60
INFO:root:2019-05-05 02:05:12, flip : NONE, rotate : NONE, batch : 32/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:13, flip : NONE, rotate : NONE, batch : 33/428, Run Time : 0.46
INFO:root:2019-05-05 02:05:13, flip : NONE, rotate : NONE, batch : 34/428, Run Time : 0.69
INFO:root:2019-05-05 02:05:15, flip : NONE, rotate : NONE, batch : 35/428, Run Time : 1.41
INFO:root:2019-05-05 02:05:16, flip : NONE, rotate : NONE, batch : 36/428, Run Time : 1.15
INFO:root:2019-05-05 02:05:16, flip : NONE, rotate : NONE, batch : 37/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:18, flip : NONE, rotate : NONE, batch : 38/428, Run Time : 1.50
INFO:root:2019-05-05 02:05:18, flip : NONE, rotate : NONE, batch : 39/428, Run Time : 0.38
INFO:root:2019-05-05 02:05:19, flip : NONE, rotate : NONE, batch : 40/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:23, flip : NONE, rotate : NONE, batch : 41/428, Run Time : 3.90
INFO:root:2019-05-05 02:05:23, flip : NONE, rotate : NONE, batch : 42/428, Run Time : 0.30
INFO:root:2019-05-05 02:05:23, flip : NONE, rotate : NONE, batch : 43/428, Run Time : 0.36
INFO:root:2019-05-05 02:05:24, flip : NONE, rotate : NONE, batch : 44/428, Run Time : 0.42
INFO:root:2019-05-05 02:05:24, flip : NONE, rotate : NONE, batch : 45/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:25, flip : NONE, rotate : NONE, batch : 46/428, Run Time : 0.42
INFO:root:2019-05-05 02:05:25, flip : NONE, rotate : NONE, batch : 47/428, Run Time : 0.39
INFO:root:2019-05-05 02:05:25, flip : NONE, rotate : NONE, batch : 48/428, Run Time : 0.40
INFO:root:2019-05-05 02:05:26, flip : NONE, rotate : NONE, batch : 49/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:26, flip : NONE, rotate : NONE, batch : 50/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:28, flip : NONE, rotate : NONE, batch : 51/428, Run Time : 1.54
INFO:root:2019-05-05 02:05:28, flip : NONE, rotate : NONE, batch : 52/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:29, flip : NONE, rotate : NONE, batch : 53/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:30, flip : NONE, rotate : NONE, batch : 54/428, Run Time : 1.39
INFO:root:2019-05-05 02:05:31, flip : NONE, rotate : NONE, batch : 55/428, Run Time : 0.48
INFO:root:2019-05-05 02:05:32, flip : NONE, rotate : NONE, batch : 56/428, Run Time : 1.13
INFO:root:2019-05-05 02:05:32, flip : NONE, rotate : NONE, batch : 57/428, Run Time : 0.38
INFO:root:2019-05-05 02:05:32, flip : NONE, rotate : NONE, batch : 58/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:33, flip : NONE, rotate : NONE, batch : 59/428, Run Time : 0.39
INFO:root:2019-05-05 02:05:33, flip : NONE, rotate : NONE, batch : 60/428, Run Time : 0.46
INFO:root:2019-05-05 02:05:36, flip : NONE, rotate : NONE, batch : 61/428, Run Time : 2.60
INFO:root:2019-05-05 02:05:36, flip : NONE, rotate : NONE, batch : 62/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:37, flip : NONE, rotate : NONE, batch : 63/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:37, flip : NONE, rotate : NONE, batch : 64/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:38, flip : NONE, rotate : NONE, batch : 65/428, Run Time : 0.46
INFO:root:2019-05-05 02:05:41, flip : NONE, rotate : NONE, batch : 66/428, Run Time : 3.86
INFO:root:2019-05-05 02:05:42, flip : NONE, rotate : NONE, batch : 67/428, Run Time : 0.38
INFO:root:2019-05-05 02:05:42, flip : NONE, rotate : NONE, batch : 68/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:43, flip : NONE, rotate : NONE, batch : 69/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:43, flip : NONE, rotate : NONE, batch : 70/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:44, flip : NONE, rotate : NONE, batch : 71/428, Run Time : 0.93
INFO:root:2019-05-05 02:05:45, flip : NONE, rotate : NONE, batch : 72/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:45, flip : NONE, rotate : NONE, batch : 73/428, Run Time : 0.44
INFO:root:2019-05-05 02:05:45, flip : NONE, rotate : NONE, batch : 74/428, Run Time : 0.45
INFO:root:2019-05-05 02:05:46, flip : NONE, rotate : NONE, batch : 75/428, Run Time : 0.64
INFO:root:2019-05-05 02:05:49, flip : NONE, rotate : NONE, batch : 76/428, Run Time : 2.94
INFO:root:2019-05-05 02:05:51, flip : NONE, rotate : NONE, batch : 77/428, Run Time : 1.53
INFO:root:2019-05-05 02:05:51, flip : NONE, rotate : NONE, batch : 78/428, Run Time : 0.38
INFO:root:2019-05-05 02:05:51, flip : NONE, rotate : NONE, batch : 79/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:52, flip : NONE, rotate : NONE, batch : 80/428, Run Time : 0.45
INFO:root:2019-05-05 02:05:53, flip : NONE, rotate : NONE, batch : 81/428, Run Time : 0.96
INFO:root:2019-05-05 02:05:53, flip : NONE, rotate : NONE, batch : 82/428, Run Time : 0.41
INFO:root:2019-05-05 02:05:54, flip : NONE, rotate : NONE, batch : 83/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:54, flip : NONE, rotate : NONE, batch : 84/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:54, flip : NONE, rotate : NONE, batch : 85/428, Run Time : 0.45
INFO:root:2019-05-05 02:05:56, flip : NONE, rotate : NONE, batch : 86/428, Run Time : 1.75
INFO:root:2019-05-05 02:05:57, flip : NONE, rotate : NONE, batch : 87/428, Run Time : 0.43
INFO:root:2019-05-05 02:05:57, flip : NONE, rotate : NONE, batch : 88/428, Run Time : 0.42
INFO:root:2019-05-05 02:05:57, flip : NONE, rotate : NONE, batch : 89/428, Run Time : 0.40
INFO:root:2019-05-05 02:05:58, flip : NONE, rotate : NONE, batch : 90/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:01, flip : NONE, rotate : NONE, batch : 91/428, Run Time : 2.70
INFO:root:2019-05-05 02:06:01, flip : NONE, rotate : NONE, batch : 92/428, Run Time : 0.40
INFO:root:2019-05-05 02:06:01, flip : NONE, rotate : NONE, batch : 93/428, Run Time : 0.46
INFO:root:2019-05-05 02:06:02, flip : NONE, rotate : NONE, batch : 94/428, Run Time : 0.43
INFO:root:2019-05-05 02:06:03, flip : NONE, rotate : NONE, batch : 95/428, Run Time : 0.64
INFO:root:2019-05-05 02:06:03, flip : NONE, rotate : NONE, batch : 96/428, Run Time : 0.94
INFO:root:2019-05-05 02:06:04, flip : NONE, rotate : NONE, batch : 97/428, Run Time : 0.86
INFO:root:2019-05-05 02:06:05, flip : NONE, rotate : NONE, batch : 98/428, Run Time : 0.40
INFO:root:2019-05-05 02:06:05, flip : NONE, rotate : NONE, batch : 99/428, Run Time : 0.43
INFO:root:2019-05-05 02:06:07, flip : NONE, rotate : NONE, batch : 100/428, Run Time : 1.75
INFO:root:2019-05-05 02:06:09, flip : NONE, rotate : NONE, batch : 101/428, Run Time : 2.00
INFO:root:2019-05-05 02:06:12, flip : NONE, rotate : NONE, batch : 102/428, Run Time : 3.01
INFO:root:2019-05-05 02:06:12, flip : NONE, rotate : NONE, batch : 103/428, Run Time : 0.34
INFO:root:2019-05-05 02:06:13, flip : NONE, rotate : NONE, batch : 104/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:13, flip : NONE, rotate : NONE, batch : 105/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:14, flip : NONE, rotate : NONE, batch : 106/428, Run Time : 0.42
INFO:root:2019-05-05 02:06:14, flip : NONE, rotate : NONE, batch : 107/428, Run Time : 0.42
INFO:root:2019-05-05 02:06:14, flip : NONE, rotate : NONE, batch : 108/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:15, flip : NONE, rotate : NONE, batch : 109/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:15, flip : NONE, rotate : NONE, batch : 110/428, Run Time : 0.42
INFO:root:2019-05-05 02:06:17, flip : NONE, rotate : NONE, batch : 111/428, Run Time : 1.60
INFO:root:2019-05-05 02:06:17, flip : NONE, rotate : NONE, batch : 112/428, Run Time : 0.35
INFO:root:2019-05-05 02:06:18, flip : NONE, rotate : NONE, batch : 113/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:18, flip : NONE, rotate : NONE, batch : 114/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:18, flip : NONE, rotate : NONE, batch : 115/428, Run Time : 0.39
INFO:root:2019-05-05 02:06:22, flip : NONE, rotate : NONE, batch : 116/428, Run Time : 3.49
INFO:root:2019-05-05 02:06:22, flip : NONE, rotate : NONE, batch : 117/428, Run Time : 0.32
INFO:root:2019-05-05 02:06:23, flip : NONE, rotate : NONE, batch : 118/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:23, flip : NONE, rotate : NONE, batch : 119/428, Run Time : 0.40
INFO:root:2019-05-05 02:06:23, flip : NONE, rotate : NONE, batch : 120/428, Run Time : 0.38
INFO:root:2019-05-05 02:06:24, flip : NONE, rotate : NONE, batch : 121/428, Run Time : 0.63
INFO:root:2019-05-05 02:06:24, flip : NONE, rotate : NONE, batch : 122/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:25, flip : NONE, rotate : NONE, batch : 123/428, Run Time : 0.38
INFO:root:2019-05-05 02:06:25, flip : NONE, rotate : NONE, batch : 124/428, Run Time : 0.41
INFO:root:2019-05-05 02:06:26, flip : NONE, rotate : NONE, batch : 125/428, Run Time : 0.53
INFO:root:2019-05-05 02:06:28, flip : NONE, rotate : NONE, batch : 126/428, Run Time : 2.00
INFO:root:2019-05-05 02:06:28, flip : NONE, rotate : NONE, batch : 127/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:29, flip : NONE, rotate : NONE, batch : 128/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:31, flip : NONE, rotate : NONE, batch : 129/428, Run Time : 2.31
INFO:root:2019-05-05 02:06:31, flip : NONE, rotate : NONE, batch : 130/428, Run Time : 0.40
INFO:root:2019-05-05 02:06:32, flip : NONE, rotate : NONE, batch : 131/428, Run Time : 0.44
INFO:root:2019-05-05 02:06:32, flip : NONE, rotate : NONE, batch : 132/428, Run Time : 0.48
INFO:root:2019-05-05 02:06:33, flip : NONE, rotate : NONE, batch : 133/428, Run Time : 0.43
INFO:root:2019-05-05 02:06:33, flip : NONE, rotate : NONE, batch : 134/428, Run Time : 0.43
INFO:root:2019-05-05 02:06:34, flip : NONE, rotate : NONE, batch : 135/428, Run Time : 0.45
INFO:root:2019-05-05 02:06:35, flip : NONE, rotate : NONE, batch : 136/428, Run Time : 1.41
