wsi/bin/probs_map.py:54: UserWarning: volatile was removed and now has no effect. Use `with torch.no_grad():` instead.
  data = Variable(data.cuda(async=True), volatile=True)
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 1/3832, Run Time : 12.50
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 2/3832, Run Time : 0.17
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 3/3832, Run Time : 0.23
INFO:root:2019-05-05 02:11:55, flip : NONE, rotate : NONE, batch : 4/3832, Run Time : 0.28
INFO:root:2019-05-05 02:11:56, flip : NONE, rotate : NONE, batch : 5/3832, Run Time : 0.35
INFO:root:2019-05-05 02:11:56, flip : NONE, rotate : NONE, batch : 6/3832, Run Time : 0.42
INFO:root:2019-05-05 02:11:57, flip : NONE, rotate : NONE, batch : 7/3832, Run Time : 0.42
INFO:root:2019-05-05 02:11:57, flip : NONE, rotate : NONE, batch : 8/3832, Run Time : 0.40
INFO:root:2019-05-05 02:11:57, flip : NONE, rotate : NONE, batch : 9/3832, Run Time : 0.37
INFO:root:2019-05-05 02:11:58, flip : NONE, rotate : NONE, batch : 10/3832, Run Time : 0.43
INFO:root:2019-05-05 02:11:58, flip : NONE, rotate : NONE, batch : 11/3832, Run Time : 0.42
INFO:root:2019-05-05 02:11:59, flip : NONE, rotate : NONE, batch : 12/3832, Run Time : 0.34
INFO:root:2019-05-05 02:11:59, flip : NONE, rotate : NONE, batch : 13/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:00, flip : NONE, rotate : NONE, batch : 14/3832, Run Time : 1.47
INFO:root:2019-05-05 02:12:01, flip : NONE, rotate : NONE, batch : 15/3832, Run Time : 0.36
INFO:root:2019-05-05 02:12:01, flip : NONE, rotate : NONE, batch : 16/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:03, flip : NONE, rotate : NONE, batch : 17/3832, Run Time : 1.39
INFO:root:2019-05-05 02:12:03, flip : NONE, rotate : NONE, batch : 18/3832, Run Time : 0.39
INFO:root:2019-05-05 02:12:03, flip : NONE, rotate : NONE, batch : 19/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:04, flip : NONE, rotate : NONE, batch : 20/3832, Run Time : 0.43
INFO:root:2019-05-05 02:12:04, flip : NONE, rotate : NONE, batch : 21/3832, Run Time : 0.51
INFO:root:2019-05-05 02:12:07, flip : NONE, rotate : NONE, batch : 22/3832, Run Time : 2.88
INFO:root:2019-05-05 02:12:08, flip : NONE, rotate : NONE, batch : 23/3832, Run Time : 0.85
INFO:root:2019-05-05 02:12:09, flip : NONE, rotate : NONE, batch : 24/3832, Run Time : 0.38
INFO:root:2019-05-05 02:12:09, flip : NONE, rotate : NONE, batch : 25/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:11, flip : NONE, rotate : NONE, batch : 26/3832, Run Time : 1.66
INFO:root:2019-05-05 02:12:11, flip : NONE, rotate : NONE, batch : 27/3832, Run Time : 0.63
INFO:root:2019-05-05 02:12:13, flip : NONE, rotate : NONE, batch : 28/3832, Run Time : 1.63
INFO:root:2019-05-05 02:12:13, flip : NONE, rotate : NONE, batch : 29/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:14, flip : NONE, rotate : NONE, batch : 30/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:14, flip : NONE, rotate : NONE, batch : 31/3832, Run Time : 0.43
INFO:root:2019-05-05 02:12:15, flip : NONE, rotate : NONE, batch : 32/3832, Run Time : 1.03
INFO:root:2019-05-05 02:12:17, flip : NONE, rotate : NONE, batch : 33/3832, Run Time : 1.93
INFO:root:2019-05-05 02:12:17, flip : NONE, rotate : NONE, batch : 34/3832, Run Time : 0.31
INFO:root:2019-05-05 02:12:18, flip : NONE, rotate : NONE, batch : 35/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:18, flip : NONE, rotate : NONE, batch : 36/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:19, flip : NONE, rotate : NONE, batch : 37/3832, Run Time : 0.50
INFO:root:2019-05-05 02:12:21, flip : NONE, rotate : NONE, batch : 38/3832, Run Time : 1.96
INFO:root:2019-05-05 02:12:21, flip : NONE, rotate : NONE, batch : 39/3832, Run Time : 0.38
INFO:root:2019-05-05 02:12:21, flip : NONE, rotate : NONE, batch : 40/3832, Run Time : 0.44
INFO:root:2019-05-05 02:12:22, flip : NONE, rotate : NONE, batch : 41/3832, Run Time : 0.43
INFO:root:2019-05-05 02:12:23, flip : NONE, rotate : NONE, batch : 42/3832, Run Time : 0.97
INFO:root:2019-05-05 02:12:24, flip : NONE, rotate : NONE, batch : 43/3832, Run Time : 0.72
INFO:root:2019-05-05 02:12:24, flip : NONE, rotate : NONE, batch : 44/3832, Run Time : 0.40
INFO:root:2019-05-05 02:12:24, flip : NONE, rotate : NONE, batch : 45/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:25, flip : NONE, rotate : NONE, batch : 46/3832, Run Time : 0.39
INFO:root:2019-05-05 02:12:27, flip : NONE, rotate : NONE, batch : 47/3832, Run Time : 1.79
INFO:root:2019-05-05 02:12:28, flip : NONE, rotate : NONE, batch : 48/3832, Run Time : 1.02
INFO:root:2019-05-05 02:12:28, flip : NONE, rotate : NONE, batch : 49/3832, Run Time : 0.43
INFO:root:2019-05-05 02:12:28, flip : NONE, rotate : NONE, batch : 50/3832, Run Time : 0.43
INFO:root:2019-05-05 02:12:29, flip : NONE, rotate : NONE, batch : 51/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:31, flip : NONE, rotate : NONE, batch : 52/3832, Run Time : 2.08
INFO:root:2019-05-05 02:12:31, flip : NONE, rotate : NONE, batch : 53/3832, Run Time : 0.36
INFO:root:2019-05-05 02:12:32, flip : NONE, rotate : NONE, batch : 54/3832, Run Time : 0.44
INFO:root:2019-05-05 02:12:32, flip : NONE, rotate : NONE, batch : 55/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:33, flip : NONE, rotate : NONE, batch : 56/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:33, flip : NONE, rotate : NONE, batch : 57/3832, Run Time : 0.93
INFO:root:2019-05-05 02:12:35, flip : NONE, rotate : NONE, batch : 58/3832, Run Time : 1.67
INFO:root:2019-05-05 02:12:36, flip : NONE, rotate : NONE, batch : 59/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:36, flip : NONE, rotate : NONE, batch : 60/3832, Run Time : 0.44
INFO:root:2019-05-05 02:12:36, flip : NONE, rotate : NONE, batch : 61/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:37, flip : NONE, rotate : NONE, batch : 62/3832, Run Time : 0.46
INFO:root:2019-05-05 02:12:41, flip : NONE, rotate : NONE, batch : 63/3832, Run Time : 3.72
INFO:root:2019-05-05 02:12:41, flip : NONE, rotate : NONE, batch : 64/3832, Run Time : 0.35
INFO:root:2019-05-05 02:12:41, flip : NONE, rotate : NONE, batch : 65/3832, Run Time : 0.44
INFO:root:2019-05-05 02:12:42, flip : NONE, rotate : NONE, batch : 66/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:42, flip : NONE, rotate : NONE, batch : 67/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:43, flip : NONE, rotate : NONE, batch : 68/3832, Run Time : 0.39
INFO:root:2019-05-05 02:12:43, flip : NONE, rotate : NONE, batch : 69/3832, Run Time : 0.42
INFO:root:2019-05-05 02:12:43, flip : NONE, rotate : NONE, batch : 70/3832, Run Time : 0.41
INFO:root:2019-05-05 02:12:44, flip : NONE, rotate : NONE, batch : 71/3832, Run Time : 0.44
INFO:root:2019-05-05 02:12:45, flip : NONE, rotate : NONE, batch : 72/3832, Run Time : 1.11
INFO:root:2019-05-05 02:12:45, flip : NONE, rotate : NONE, batch : 73/3832, Run Time : 0.42
